"inconvenient"	289
"incorporate"	33
"incorporated"	92
"incorporation"	26
"incorrect"	111
"incorrigible"	72
"incorruptible"	59
"increase"	2820
"increased"	2481
"increases"	437
"increasing"	1235
"incredible"	593
"incredulity"	126
"incredulous"	102
"increment"	30
"inculcate"	86
"inculcated"	138
"inculcates"	28
"inculcating"	32
"incumbent"	218
"incumbrance"	59
"incumbrances"	31
"incur"	247
"incurable"	154
"incurred"	320
"incurring"	112
"incurs"	26
"indebted"	637
"indecency"	64
"indecent"	173
"indeed"	15765
"indefatigable"	253
"indefensible"	31
"indefinite"	374
"indelible"	111
"indelibly"	30
"indelicate"	81
"indemnify"	36
"indemnity"	51
"indented"	33
"independence"	764
"independent"	1672
"independently"	233
"indescribable"	180
"indeterminate"	50
"index"	150
"india"	28
"indian"	1
"indians"	2
"indicate"	405
"indicated"	473
"indicates"	165
"indication"	208
"indications"	219
"indictment"	89
"indies"	3
"indifference"	1108
"indifferent"	1272
"indifferently"	232
"indigent"	110
"indigestion"	48
"indignant"	450
"indignantly"	250
"indignation"	1419
"indignities"	60
"indignity"	139
"indigo"	53
"indirect"	238
"indirectly"	258
"indiscreet"	175
"indiscretion"	227
"indiscretions"	36
"indiscriminate"	84
"indiscriminately"	125
"indispensable"	457
"indisposed"	145
"indisposition"	208
"indisputable"	105
"indisputably"	52
"indissoluble"	58
"indissolubly"	27
"indistinct"	158
"indistinctly"	54
"individual"	2764
"individually"	112
"individuals"	1365
"indivisible"	89
"indolence"	294
"indolent"	261
"indolently"	29
"indubitable"	74
"indubitably"	36
"induce"	713
"induced"	1069
"inducement"	177
"inducements"	81
"induces"	84
"inducing"	72
"induction"	426
"indulge"	808
"indulged"	783
"indulgence"	909
"indulgences"	76
"indulgent"	328
"indulges"	50
"indulging"	255
"industrious"	538
"industriously"	104
"industry"	1819
"ineffable"	145
"ineffectual"	356
"ineffectually"	30
"inequalities"	85
"inequality"	188
"inert"	74
"inestimable"	202
"inevitable"	723
"inevitably"	427
"inexcusable"	120
"inexhaustible"	190
"inexorable"	192
"inexorably"	31
"inexperience"	148
"inexperienced"	180
"inexplicable"	196
"inexpressible"	278
"inexpressibly"	138
"inextricable"	38
"infallibility"	77
"infallible"	247
"infallibly"	203
"infamous"	456
"infamy"	297
"infancy"	561
"infant"	901
"infantry"	256
"infants"	163
"infatuated"	101
"infatuation"	108
"infect"	24
"infected"	187
"infection"	133
"infectious"	99
"infer"	434
"inference"	642
"inferences"	228
"inferior"	1400
"inferiority"	159
"inferiors"	122
"infernal"	332
"inferred"	358
"inferring"	49
"infers"	57
"infest"	40
"infested"	100
"infidel"	156
"infidelity"	183
"infidels"	156
"infinite"	1586
"infinitely"	919
"infinitesimal"	59
"infinitude"	22
"infinitum"	54
"infinity"	156
"infirm"	116
"infirmary"	29
"infirmities"	237
"infirmity"	184
"inflame"	117
"inflamed"	332
"inflaming"	34
"inflammable"	43
"inflammation"	83
"inflated"	96
"inflexibility"	38
"inflexible"	253
"inflict"	304
"inflicted"	495
"inflicting"	86
"infliction"	71
"inflicts"	44
"influence"	4422
"influenced"	509
"influences"	429
"influencing"	88
"influx"	66
"inform"	1163
"informant"	77
"information"	2303
"informed"	2777
"informer"	63
"informing"	257
"informs"	259
"infringed"	39
"infringement"	37
"infuse"	69
"infused"	84
"infusing"	23
"infusion"	81
"ing"	65
"ingenious"	746
"ingeniously"	81
"ingenuity"	488
"ingenuous"	197
"ingenuousness"	70
"inglorious"	93
"ingratiating"	22
"ingratitude"	410
"ingredient"	103
"ingredients"	134
"inhabit"	258
"inhabitant"	190
"inhabitants"	2572
"inhabited"	614
"inhabiting"	98
"inhabits"	58
"inherent"	290
"inherit"	121
"inheritance"	456
"inherited"	347
"inheriting"	36
"inherits"	27
"inhospitable"	86
"inhuman"	291
"inhumanity"	80
"inimitable"	165
"iniquities"	47
"iniquitous"	58
"iniquity"	190
"initial"	130
"initials"	85
"initiate"	38
"initiated"	138
"initiation"	47
"injection"	20
"injudicious"	107
"injudiciously"	28
"injunction"	139
"injunctions"	185
"injure"	344
"injured"	991
"injures"	36
"injuries"	427
"injuring"	108
"injurious"	412
"injuriously"	24
"injury"	1004
"injustice"	934
"ink"	614
"inkling"	49
"inlaid"	90
"inland"	371
"inlet"	101
"inlets"	39
"inmate"	104
"inmost"	164
"inn"	1220
"innate"	175
"inner"	704
"innermost"	52
"innkeeper"	109
"innocence"	1281
"innocency"	18
"innocent"	2351
"innocently"	152
"innocents"	49
"innovation"	113
"innovations"	53
"inns"	162
"innumerable"	724
"inoculation"	20
"inoffensive"	148
"inordinate"	72
"inquest"	94
"inquietude"	53
"inquire"	1032
"inquired"	1194
"inquirer"	83
"inquirers"	83
"inquires"	54
"inquiries"	951
"inquiring"	384
"inquiry"	1733
"inquisition"	81
"inquisitive"	250
"inquisitively"	24
"inquisitiveness"	31
"inquisitor"	20
"inroad"	43
"inroads"	93
"ins"	20
"insanity"	164
"insatiable"	77
"insatiate"	40
"inscribe"	29
"inscribed"	229
"inscription"	377
"inscriptions"	98
"insect"	389
"insects"	835
"insensibility"	196
"insensible"	690
"insensibly"	455
"inseparable"	270
"inseparably"	68
"insert"	179
"inserted"	342
"inserting"	62
"insertion"	48
"inside"	1177
"insides"	29
"insidious"	129
"insight"	325
"insignificance"	115
"insignificant"	420
"insincere"	63
"insincerity"	82
"insinuate"	168
"insinuated"	168
"insinuating"	131
"insinuation"	108
"insinuations"	161
"insipid"	182
"insist"	831
"insisted"	1180
"insisting"	177
"insists"	161
"insolence"	593
"insolent"	496
"insolently"	62
"insolvency"	23
"insolvent"	38
"insomuch"	211
"inspect"	132
"inspected"	88
"inspecting"	71
"inspection"	387
"inspiration"	380
"inspirations"	38
"inspire"	461
"inspired"	929
"inspires"	131
"inspiring"	154
"inst"	16
"instability"	81
"installation"	31
"installed"	78
"instance"	3877
"instanced"	46
"instances"	2054
"instant"	2855
"instantaneous"	224
"instantaneously"	107
"instantly"	2749
"instead"	5004
"instigated"	81
"instigation"	69
"instil"	42
"instilled"	60
"instinct"	1094
"instinctive"	332
"instinctively"	244
"instincts"	350
"institute"	46
"instituted"	230
"institutes"	14
"institution"	573
"institutions"	662
"instruct"	313
"instructed"	650
"instructing"	101
"instruction"	819
"instructions"	749
"instructive"	284
"instructor"	128
"instructors"	69
"instrument"	1118
"instrumental"	174
"instruments"	822
"insufferable"	93
"insufferably"	24
"insufficiency"	73
"insufficient"	361
"insult"	918
"insulted"	467
"insulting"	202
"insults"	301
"insuperable"	134
"insupportable"	203
"insurance"	118
"insure"	125
"insured"	84
"insures"	20
"insurgents"	32
"insuring"	44
"insurmountable"	96
"insurrection"	159
"insurrections"	50
"intangible"	35
"integrity"	558
"intellect"	903
"intellects"	151
"intellectual"	1484
"intelligence"	1913
"intelligent"	771
"intelligible"	418
"intelligibly"	39
"intemperance"	172
"intemperate"	94
"intend"	1018
"intendant"	25
"intended"	3397
"intending"	370
"intends"	250
"intense"	811
"intensely"	251
"intent"	510
"intention"	2074
"intentional"	65
"intentionally"	62
"intentions"	786
"intently"	228
"intents"	58
"inter"	114
"intercede"	72
"intercept"	145
"intercepted"	172
"intercepting"	38
"intercession"	127
"interchanged"	48
"intercourse"	1076
"interdict"	41
"interdicted"	35
"interest"	8107
"interested"	1594
"interesting"	2562
"interests"	1517
"interfere"	598
"interfered"	204
"interference"	351
"interferes"	49
"interfering"	143
"interim"	107
"interior"	714
"interlude"	31
"intermediate"	367
"interment"	64
"intermingled"	76
"intermission"	104
"intermixed"	53
"intermixture"	43
"internal"	677
"internally"	74
"interpose"	163
"interposed"	449
"interposes"	31
"interposing"	81
"interposition"	216
"interpret"	167
"interpretation"	390
"interpretations"	61
"interpreted"	248
"interpreter"	149
"interpreters"	51
"interpreting"	56
"interprets"	21
"interred"	132
"interrogate"	31
"interrogated"	36
"interrogation"	47
"interrogatories"	23
"interrupt"	426
"interrupted"	1989
"interrupting"	305
"interruption"	583
"interruptions"	99
"interrupts"	30
"intersected"	90
"interspersed"	137
"interval"	983
"intervals"	1003
"intervene"	85
"intervened"	104
"intervening"	202
"intervention"	171
"interview"	1271
"interviews"	124
"interwoven"	99
"intestine"	67
"intestines"	33
"intimacies"	34
"intimacy"	591
"intimate"	1096
"intimated"	217
"intimately"	362
"intimates"	94
"intimating"	92
"intimation"	286
"intimations"	55
"intimidate"	94
"intimidated"	102
"intimidating"	24
"intolerable"	575
"intolerably"	78
"intolerance"	62
"intolerant"	69
"intoxicated"	177
"intoxicating"	96
"intoxication"	146
"intractable"	40
"intrepid"	228
"intrepidity"	124
"intricacies"	39
"intricacy"	33
"intricate"	230
"intrigue"	267
"intrigues"	189
"intriguing"	57
"intrinsic"	323
"intrinsically"	110
"introduce"	874
"introduced"	2186
"introduces"	125
"introducing"	327
"introduction"	872
"introductory"	104
"intrude"	138
"intruded"	57
"intruder"	111
"intruders"	43
"intruding"	78
"intrusion"	218
"intrusted"	303
"intuition"	183
"intuitive"	89
"intuitively"	37
"inundation"	74
"inured"	67
"invade"	179
"invaded"	315
"invader"	94
"invaders"	153
"invades"	22
"invading"	96
"invalid"	324
"invalidate"	46
"invalids"	76
"invaluable"	169
"invariable"	289
"invariably"	732
"invasion"	585
"invective"	79
"invectives"	127
"invent"	279
"invented"	600
"inventing"	72
"invention"	839
"inventions"	219
"inventive"	96
"inventor"	112
"inventors"	38
"inventory"	40
"inverted"	100
"invest"	127
"invested"	507
"investigate"	136
"investigated"	112
"investigating"	54
"investigation"	579
"investigations"	194
"investing"	32
"invests"	24
"inveterate"	179
"invidious"	103
"invigorate"	28
"invigorated"	39
"invincible"	301
"inviolable"	111
"inviolate"	69
"invisible"	689
"invisibly"	31
"invitation"	955
"invitations"	131
"invite"	448
"invited"	1263
"invites"	85
"inviting"	229
"invocation"	42
"invoke"	65
"invoked"	92
"invoking"	28
"involuntarily"	266
"involuntary"	326
"involve"	380
"involved"	1134
"involves"	291
"involving"	186
"invulnerable"	36
"inward"	579
"inwardly"	190
"inwards"	80
"io"	114
"ipso"	28
"irascible"	38
"ire"	44
"ireland"	1
"iris"	21
"irksome"	161
"iron"	2071
"ironical"	107
"ironically"	43
"irons"	145
"irony"	184
"irrational"	132
"irreconcilable"	73
"irrecoverably"	59
"irrefragable"	37
"irregular"	636
"irregularities"	94
"irregularity"	115
"irregularly"	78
"irreligion"	31
"irreligious"	49
"irremediable"	47
"irreparable"	119
"irreproachable"	61
"irresistible"	654
"irresistibly"	132
"irresolute"	113
"irresolution"	63
"irretrievable"	62
"irretrievably"	58
"irreverence"	24
"irreverent"	50
"irrevocable"	92
"irrevocably"	66
"irritate"	102
"irritated"	262
"irruption"	40
"isis"	1
"island"	3482
"islanders"	89
"islands"	1801
"isle"	182
"isles"	111
"issue"	1031
"issued"	691
"issues"	243
"issuing"	176
"ist"	46
"isthmus"	50
"italy"	2
"itch"	41
"item"	129
"items"	78
"itinerant"	45
"iv"	526
"ivory"	300
"ivy"	176
"ix"	217
"j"	16
"jack"	115
"jackanapes"	26
"jackass"	34
"jacket"	246
"jackets"	84
"jacks"	22
"jade"	52
"jaded"	71
"jail"	238
"jailer"	36
"jam"	130
"jamais"	35
"james"	1
"jane"	9
"january"	1
"japan"	9
"jar"	194
"jargon"	103
"jarring"	72
"jars"	139
"jaundice"	27
"jaunt"	46
"javelin"	69
"jaw"	281
"jaws"	328
"jay"	7
"je"	193
"jealous"	1047
"jealousies"	91
"jealousy"	1080
"jean"	6
"jellies"	42
"jelly"	114
"jemmy"	7
"jenny"	8
"jeopardy"	60
"jerk"	108
"jerked"	78
"jerkin"	36
"jersey"	31
"jest"	609
"jester"	68
"jesting"	100
"jests"	109
"jesuit"	13
"jesuits"	5
"jet"	109
"jeu"	13
"jew"	8
"jewel"	312
"jeweller"	89
"jewellers"	32
"jewels"	554
"jewish"	5
"jews"	14
"jilt"	28
"jingle"	52
"jingling"	72
"jo"	8
"job"	356
"jockey"	40
"jockeys"	24
"jocose"	54
"jocular"	40
"joe"	1
"jog"	48
"jogged"	38
"john"	4
"johnny"	3
"join"	1574
"joined"	2048
"joiner"	25
"joining"	363
"joins"	178
"joint"	615
"jointly"	83
"joints"	153
"jointure"	90
"joke"	592
"joked"	33
"joker"	16
"jokes"	272
"joking"	96
"jollity"	56
"jolly"	419
"jolting"	33
"jordan"	1
"joseph"	1
"jostled"	37
"jostling"	40
"jot"	90
"jour"	30
"journal"	315
"journalist"	56
"journals"	160
"journey"	3346
"journeyed"	82
"journeying"	69
"journeyman"	74
"journeymen"	51
"journeys"	204
"jovial"	120
"joy"	3471
"joyful"	292
"joyfully"	145
"joyless"	42
"joyous"	252
"joys"	481
"jubilee"	60
"judah"	1
"judge"	2976
"judged"	816
"judgement"	194
"judges"	643
"judging"	449
"judgment"	2914
"judgments"	356
"judicial"	152
"judicious"	423
"judiciously"	173
"juggler"	35
"juice"	170
"juices"	62
"juicy"	47
"july"	1
"jumble"	36
"jumbled"	35
"jump"	305
"jumped"	509
"jumping"	211
"jun"	16
"junction"	127
"juncture"	181
"june"	2
"junior"	122
"junk"	18
"jura"	3
"juries"	39
"jurisdiction"	271
"jurisprudence"	172
"jury"	359
"juster"	57
"justice"	4446
"justices"	89
"justifiable"	127
"justification"	291
"justified"	865
"justifies"	94
"justify"	895
"justifying"	84
"justly"	1417
"justness"	73
"juvenile"	131
"k"	58
"kai"	82
"keel"	60
"keen"	779
"keener"	81
"keenest"	96
"keenness"	70
"keep"	8618
"keeper"	618
"keepers"	251
"keeping"	2118
"keeps"	843
"ken"	161
"kennel"	100
"kennels"	28
"kent"	10
"kept"	6500
"kernel"	53
"kettle"	201
"key"	1182
"keyhole"	68
"keys"	403
"khan"	48
"kick"	258
"kicked"	221
"kicking"	160
"kicks"	56
"kid"	117
"kidney"	33
"kids"	40
"kill"	1189
"killed"	1855
"killing"	443
"kills"	126
"kin"	161
"kind"	14060
"kinder"	182
"kindest"	243
"kindle"	121
"kindled"	348
"kindling"	112
"kindly"	1759
"kindness"	2294
"kindnesses"	48
"kindred"	405
"kinds"	1628
"king"	5407
"kingdom"	1997
"kingdoms"	434
"kingly"	77
"kings"	902
"kingston"	1
"kinsman"	289
"kinsmen"	100
"kinswoman"	57
"kirk"	129
"kiss"	1180
"kissed"	1362
"kisses"	315
"kissing"	391
"kit"	22
"kitchen"	1229
"kitchens"	48
"kite"	90
"kitten"	86
"kitty"	1
"knack"	80
"knapsack"	41
"knave"	247
"knavery"	55
"knaves"	153
"knavish"	23
"kneaded"	22
"knee"	796
"kneel"	208
"kneeled"	99
"kneeling"	365
"kneels"	69
"knees"	1525
"knelt"	318
"knew"	12272
"knife"	801
"knight"	876
"knighted"	38
"knighthood"	81
"knights"	466
"knit"	124
"knitting"	158
"knives"	230
"knob"	79
"knock"	628
"knocked"	710
"knocker"	65
"knocking"	311
"knocks"	112
"knot"	296
"knots"	157
"knotty"	43
"know"	37150
"knowed"	39
"knowest"	312
"knoweth"	52
"knowing"	2771
"knowingly"	64
"knowledge"	6850
"known"	10325
"knows"	4257
"knuckles"	85
"koran"	1
"l"	2083
"la"	2122
"label"	58
"labor"	1116
"laboratory"	99
"laborious"	421
"laboriously"	104
"labors"	177
"labour"	3673
"laboured"	445
"labourer"	371
"labourers"	622
"labouring"	464
"labours"	772
"labyrinth"	155
"labyrinths"	44
"lace"	420
"laced"	145
"laces"	88
"lack"	547
"laconic"	30
"lad"	1400
"ladder"	349
"ladders"	77
"laden"	467
"ladies"	4102
"ladle"	20
"lads"	347
"lady"	12062
"ladyship"	1035
"lagoon"	78
"laid"	5046
"lain"	319
"laird"	143
"laity"	70
"lake"	956
"lakes"	244
"lamb"	309
"lambent"	23
"lambs"	144
"lame"	273
"lameness"	51
"lament"	362
"lamentable"	173
"lamentation"	108
"lamentations"	154
"lamented"	472
"lamenting"	184
"laments"	55
"lamp"	848
"lamps"	420
"lance"	260
"lances"	152
"lancet"	25
"land"	7842
"landed"	1025
"landing"	660
"landlady"	495
"landlord"	1071
"landlords"	175
"landmarks"	42
"lands"	1198
"landscape"	540
"landscapes"	89
"lane"	571
"lanes"	216
"language"	4446
"languages"	593
"languedoc"	1
"languid"	305
"languish"	118
"languished"	99
"languishes"	43
"languishing"	145
"languor"	174
"lank"	80
"lantern"	295
"lanthorn"	71
"lap"	409
"lapse"	271
"lapsed"	67
"lapses"	42
"larboard"	34
"lard"	29
"large"	10861
"largely"	696
"largeness"	45
"larger"	1796
"largest"	713
"lark"	134
"larks"	62
"las"	59
"lash"	111
"lashed"	104
"lashes"	117
"lashing"	57
"lass"	207
"lasses"	59
"lassitude"	72
"last"	25825
"lasted"	607
"lasting"	444
"lastly"	403
"lasts"	166
"lat"	146
"latch"	119
"late"	6360
"lately"	2439
"latent"	238
"later"	2610
"latest"	433
"latin"	12
"latitude"	847
"latitudes"	99
"latter"	5252
"lattice"	91
"laud"	12
"laudable"	317
"laudanum"	99
"laugh"	2560
"laughable"	63
"laughed"	2147
"laughing"	1709
"laughs"	237
"laughter"	1112
"launch"	166
"launched"	206
"launching"	47
"laureate"	27
"laurel"	160
"laurels"	166
"lavender"	56
"lavish"	185
"lavished"	120
"lavishing"	23
"lavishly"	38
"law"	7179
"lawful"	510
"lawfully"	83
"lawgiver"	27
"lawless"	176
"lawn"	510
"lawns"	116
"laws"	4604
"lawsuit"	53
"lawsuits"	25
"lawyer"	654
"lawyers"	334
"lax"	64
"lay"	7567
"layer"	152
"laying"	1014
"layman"	39
"laymen"	26
"lays"	403
"laziness"	83
"lazy"	350
"le"	923
"lead"	2677
"leaden"	146
"leader"	747
"leaders"	501
"leading"	1658
"leads"	942
"leaf"	730
"leafy"	90
"league"	306
"leagued"	40
"leagues"	859
"leak"	63
"leaky"	49
"lean"	459
"leaned"	473
"leaning"	858
"leans"	70
"leap"	347
"leaped"	300
"leaping"	235
"leaps"	110
"leapt"	193
"lear"	4
"learn"	2631
"learned"	2903
"learnedly"	31
"learner"	40
"learning"	1770
"learns"	143
"learnt"	1014
"lease"	206
"leases"	45
"least"	13054
"leather"	453
"leathern"	109
"leave"	10569
"leaven"	57
"leaves"	2655
"leaving"	3212
"lecture"	568
"lectures"	440
"led"	4642
"ledge"	151
"ledges"	42
"lee"	103
"leeds"	1
"leer"	39
"leering"	32
"leeward"	98
"left"	17678
"leg"	788
"legacies"	74
"legacy"	315
"legal"	986
"legality"	50
"legally"	134
"legation"	6
"legend"	219
"legendary"	45
"legends"	107
"leger"	2
"leghorn"	3
"legible"	89
"legion"	106
"legions"	314
"legislation"	194
"legislative"	176
"legislator"	118
"legislators"	95
"legislature"	336
"legitimacy"	36
"legitimate"	417
"legs"	1608
"leicester"	1
"leigh"	1
"leisure"	1155
"leisurely"	200
"lemon"	120
"lemonade"	47
"lemons"	39
"lend"	638
"lender"	84
"lending"	130
"lends"	114
"length"	6951
"lengthen"	55
"lengthened"	167
"lengthening"	40
"lengths"	192
"lenient"	59
"lent"	573
"leo"	8
"leon"	1
"leonidas"	1
"leprosy"	31
"les"	479
"less"	15090
"lessen"	284
"lessened"	223
"lessening"	99
"lessens"	38
"lesser"	282
"lesson"	813
"lessons"	672
"lest"	1912
"let"	16469
"lethargic"	34
"lethargy"	85
"lethe"	1
"lets"	179
"letter"	12454
"lettered"	21
"letters"	4918
"letting"	710
"lettres"	21
"leur"	47
"levant"	2
"levee"	87
"level"	1501
"levelled"	206
"levelling"	44
"levels"	95
"lever"	94
"leviathan"	20
"levied"	209
"levies"	62
"levity"	297
"levy"	78
"levying"	53
"lexicon"	9
"li"	42
"liable"	851
"liar"	144
"liars"	52
"lib"	69
"libation"	29
"libations"	21
"libel"	156
"liberal"	991
"liberality"	455
"liberally"	205
"liberation"	55
"liberties"	449
"libertine"	160
"liberty"	3202
"librarian"	40
"libraries"	126
"library"	1028
"lice"	34
"licence"	202
"license"	312
"licensed"	80
"licentious"	242
"licentiousness"	107
"lick"	64
"licked"	66
"licking"	86
"lid"	174
"lids"	83
"lie"	3013
"lied"	74
"liege"	88
"lies"	2531
"liest"	25
"lieu"	136
"lieut"	2
"lieutenant"	663
"lieutenants"	96
"life"	27754
"lifeless"	210
"lifetime"	238
"lift"	593
"lifted"	1139
"lifting"	451
"lifts"	115
"light"	10673
"lighted"	938
"lighten"	104
"lightened"	129
"lightening"	41
"lighter"	401
"lightest"	102
"lighting"	233
"lightly"	651
"lightness"	146
"lightning"	692
"lightnings"	38
"lights"	996
"lii"	2
"liii"	2
"like"	41708
"liked"	1797
"likeliest"	40
"likelihood"	197
"likely"	4054
"likened"	44
"likeness"	670
"likenesses"	50
"liker"	17
"likes"	621
"likewise"	2843
"liking"	527
"likings"	35
"lilacs"	19
"lilies"	160
"lily"	150
"lima"	1
"limb"	328
"limbs"	1043
"lime"	325
"limes"	53
"limit"	651
"limitation"	158
"limitations"	125
"limited"	1064
"limiting"	71
"limits"	1022
"limpid"	47
"limping"	45
"line"	4542
"lineage"	69
"lineal"	50
"lineaments"	69
"lined"	285
"linen"	724
"lines"	3057
"ling"	40
"linger"	181
"lingered"	350
"lingering"	293
"linguist"	29
"lining"	90
"link"	264
"linked"	170
"links"	155
"linnet"	21
"lion"	694
"lioness"	23
"lions"	242
"lip"	606
"lips"	3193
"liquid"	312
"liquids"	37
"liquor"	484
"liquors"	279
"lisp"	27
"lisping"	27
"list"	1085
"listed"	50
"listen"	1680
"listened"	1680
"listening"	1029
"listens"	103
"listless"	122
"lists"	337
"lit"	459
"literal"	209
"literally"	533
"literary"	1325
"literati"	38
"literature"	1356
"litigation"	49
"litigious"	20
"litter"	211
"littered"	37
"little"	44640
"littleness"	65
"liturgy"	32
"liv"	5
"live"	7090
"lived"	4637
"livelier"	48
"liveliest"	88
"livelihood"	175
"liveliness"	97
"lively"	1451
"liver"	155
"liveries"	72
"livery"	229
"lives"	3210
"liveth"	25
"livid"	132
"living"	5428
"livings"	45
"livres"	91
"lizard"	103
"lizards"	74
"lo"	286
"load"	562
"loaded"	608
"loading"	111
"loads"	123
"loaf"	193
"loan"	261
"loans"	140
"loath"	84
"loathe"	48
"loathed"	84
"loathing"	109
"loathsome"	111
"loaves"	98
"lobby"	88
"lobster"	104
"lobsters"	27
"local"	865
"locality"	288
"lock"	632
"locked"	830
"locket"	66
"locking"	92
"locks"	374
"locusts"	45
"lodge"	467
"lodged"	547
"lodger"	87
"lodgers"	74
"lodges"	54
"lodging"	688
"lodgings"	1029
"loftiest"	89
"loftiness"	46
"lofty"	1169
"log"	245
"logic"	556
"logical"	536
"logicians"	56
"logos"	6
"logs"	132
"loin"	20
"loins"	83
"loiter"	44
"loitered"	74
"loitering"	77
"lol"	32
"lolling"	54
"lombard"	2
"london"	7
"lone"	128
"loneliness"	230
"lonely"	766
"long"	26848
"longed"	597
"longer"	6622
"longest"	235
"longevity"	25
"longing"	475
"longings"	45
"longitude"	519
"longs"	61
"look"	14257
"looked"	12082
"looking"	8564
"lookout"	49
"looks"	3362
"loom"	92
"looms"	65
"loose"	1376
"loosed"	85
"loosely"	154
"loosen"	61
"loosened"	145
"looseness"	40
"looser"	35
"loquacious"	62
"lord"	4452
"lordly"	76
"lords"	2336
"lordship"	1440
"lordships"	224
"lore"	91
"los"	21
"lose"	2545
"loser"	73
"losers"	25
"loses"	319
"losing"	917
"loss"	3628
"losses"	339
"lost"	7881
"lot"	1435
"loth"	179
"lots"	231
"lottery"	117
"loud"	1774
"louder"	347
"loudest"	110
"loudly"	504
"loudness"	34
"louis"	56
"lounge"	69
"louvre"	2
"love"	18258
"loved"	3706
"loveless"	22
"lovelier"	34
"loveliest"	160
"loveliness"	237
"lovely"	1877
"lover"	2036
"lovers"	766
"loves"	1248
"lovest"	26
"loving"	1032
"lovingly"	96
"low"	5191
"lower"	2898
"lowered"	360
"lowering"	242
"lowers"	52
"lowest"	923
"lowly"	143
"lowness"	53
"loyal"	413
"loyalty"	433
"lubberly"	19
"lucid"	114
"lucifer"	13
"luck"	928
"luckily"	295
"luckless"	64
"lucky"	644
"lucrative"	129
"lud"	34
"ludicrous"	311
"ludicrously"	45
"luggage"	247
"lui"	90
"luke"	5
"lukewarm"	42
"lull"	94
"lulled"	118
"lumber"	121
"luminary"	39
"luminous"	212
"lump"	249
"lumps"	77
"lunacy"	44
"lunar"	30
"lunatic"	132
"lunatics"	28
"luncheon"	232
"lungs"	267
"lurch"	42
"lure"	71
"lurk"	80
"lurked"	99
"lurking"	217
"lurks"	63
"luscious"	48
"lust"	183
"lustily"	70
"lustre"	467
"lusty"	86
"lute"	101
"luxuriance"	102
"luxuriant"	268
"luxuries"	294
"luxurious"	306
"luxuriously"	41
"luxury"	973
"ly"	58
"lying"	2313
"lyon"	2
"lyons"	1
"lyre"	78
"lyric"	66
"lyttelton"	5
"m\u00eame"	35
"mac"	1
"macassar"	1
"macdonald"	1
"mace"	43
"machinations"	105
"machine"	811
"machinery"	653
"machines"	338
"mackerel"	23
"mad"	1815
"madam"	2428
"madame"	200
"madder"	31
"made"	38681
"madeira"	6
"mademoiselle"	234
"madly"	142
"madman"	238
"madmen"	40
"madness"	778
"magazine"	184
"magazines"	151
"magdalen"	1
"maggot"	15
"maggots"	32
"magic"	658
"magical"	130
"magician"	132
"magicians"	21
"magisterial"	35
"magistracy"	60
"magistrate"	701
"magistrates"	519
"magna"	15
"magnanimity"	191
"magnanimous"	106
"magnesia"	19
"magnet"	59
"magnificence"	457
"magnificent"	1144
"magnificently"	68
"magnified"	180
"magnify"	73
"magnifying"	66
"magnitude"	413
"magnum"	29
"magnus"	7
"mahogany"	118
"mahometan"	1
"mahometans"	2
"maid"	1898
"maiden"	671
"maidenhead"	4
"maidenly"	36
"maidens"	166
"maids"	403
"mail"	269
"mails"	36
"maimed"	104
"main"	1926
"mainland"	94
"mainly"	466
"maintain"	1372
"maintained"	1288
"maintaining"	444
"maintains"	170
"maintenance"	423
"mair"	63
"mais"	102
"maison"	17
"maize"	143
"majestic"	326
"majesties"	9
"majesty"	1223
"major"	297
"majorities"	39
"majority"	1060
"make"	28983
"maker"	452
"makers"	197
"makes"	5097
"maketh"	48
"making"	7912
"mal"	71
"maladies"	58
"malady"	230
"male"	703
"malefactor"	38
"males"	172
"malevolence"	97
"malevolent"	62
"malice"	823
"malicious"	379
"maliciously"	70
"malignant"	275
"malignity"	131
"mall"	21
"mallet"	26
"malt"	166
"mama"	101
"mamma"	801
"mammon"	13
"mammy"	17
"man"	50288
"manage"	872
"manageable"	42
"managed"	991
"management"	942
"manager"	356
"managers"	133
"managing"	171
"mandate"	98
"mane"	87
"manes"	41
"manfully"	99
"manger"	45
"mangle"	33
"mangled"	111
"mango"	19
"manhood"	385
"mania"	111
"manifest"	735
"manifestation"	192
"manifestations"	248
"manifested"	361
"manifesting"	55
"manifestly"	195
"manifesto"	33
"manifests"	44
"manifold"	169
"mankind"	2936
"manliness"	47
"manly"	604
"manna"	34
"manned"	141
"manner"	12701
"manners"	2654
"manning"	38
"manoeuvre"	63
"manor"	157
"manors"	42
"mansfield"	1
"mansion"	527
"mansions"	121
"mantle"	276
"mantles"	38
"mantua"	24
"manual"	148
"manufactories"	59
"manufactory"	66
"manufacture"	563
"manufactured"	286
"manufacturer"	211
"manufacturers"	315
"manufactures"	628
"manufacturing"	249
"manure"	110
"manured"	20
"manuscript"	436
"manuscripts"	127
"many"	26784
"map"	304
"maps"	125
"mar"	95
"marble"	794
"marbles"	84
"march"	1242
"marched"	684
"marches"	181
"marching"	315
"marchioness"	40
"mare"	231
"mares"	34
"margaret"	1
"margin"	291
"marginal"	38
"maria"	6
"marina"	8
"marine"	342
"mariner"	86
"mariners"	117
"marines"	82
"maritime"	250
"mark"	2252
"marked"	1938
"market"	1971
"markets"	211
"marking"	184
"marks"	1166
"marquis"	179
"marred"	86
"marriage"	3915
"marriages"	219
